bid,发布时间,id,点赞数,ip,微博正文,user_id,用户昵称
Phc90vKyQ,2025-03-05 23:40,5140982627567152,0,湖北,这是什么鬼热闹,6350895066,需要春夏秋冬眠_
Phc8Zm1m5,2025-03-05 23:40,5140982615248429,1,浙江,英一事变，好爱看,7478380240,北極老爹熊
Phc8Vr3uT,2025-03-05 23:40,5140982576448303,0,湖北,英语一看看你干的好事,7199845176,_Ddaffodil_
Phc8Pkl8W,2025-03-05 23:40,5140982514847838,0,河北,虽然很好笑但还是希望26英语简单点,7550839711,小烊苏西_考研版
Phc8OoUgC,2025-03-05 23:40,5140982505936166,0,上海,一起直播现场查成绩行吗,7077141158,银河系的Artist西
PhiEt6Ytm,2025-03-06 16:14,5141232771662428,1,广东,所以我的观点一直都是对的。英语好的人，不一定会教书和教培。但是会教培的人却不一定英语好。但会教培的人如果英语都不是很优秀的，那他她怎么可能从自己的“并不优秀的”经历中总结出技巧？他她这种技巧可能只能帮助大家达到及格，但要取高分，不可能。打铁还需要自身硬。所以，你会选择英语考99分的人当老师还是选考70分的人当老师，结果不言而喻。,1349768754,Jerry大作战
LqK88c7Mm,2022-04-29 23:47,4763738562889842,833,,请问何凯文老师真的认识culprit这个单词吗？视频中这个单词被读了三次。第一次读对了，后面您都读成了类似于“cultivate”的发音。根据您的一贯表现，您的发音是很OK的，应该不是发音不准确，就是不认识这个单词且不知道拼写所以读错了这是两个完全不同的词啊不认识单词不可怕，可怕的是：一本正经的胡说八道。L赵兴Matha的微博视频,2782522775,赵兴Matha
PhiD2rYmy,2025-03-06 16:11,5141231886666894,833,山东,来添乱哈哈哈哈哈哈哈何凯文老师翻车好多次了之前别人问考研跟哪个老师都是使坏的人才推荐何凯文的没想到这么多年何老师一直贼心不死想一雪前耻？结果就靠p成绩这种假把式啊装x男还是安分点吧(顺便可惜一下讲课不说废话的赵兴老师不出来了),5895114850,爱吃咸的不是甜的
Phiz9lPz2,2025-03-06 16:01,5141229475203104,0,湖北,周思成咋发现何凯文作假的啊,7355955511,多多优优茶
Phc8My0VW,2025-03-05 23:40,5140982488106744,0,广东,直播查分是检验真实性的唯一标准。,6033470167,奋斗不息折腾不止
Phc8M3drZ,2025-03-05 23:40,5140982480766691,36922,江苏,笑死了英一事变,6320171703,执念45000
Phc8JF5UF,2025-03-05 23:39,5140982459794181,2,辽宁,要不让张宇带头参加26数一考研吧还有什么高昆仑杨超汤家凤，武忠祥李永乐王式安老师考虑到年纪大了就先不用了,1359926924,纳纳今年目标都达成了
Phc8J3I85,2025-03-05 23:39,5140982450884621,0,湖北,yysy周思成京区77挺高的了没必要喷吧这这这,7642591564,拜托救救总裁
Phc8Is4rM,2025-03-05 23:39,5140982446690282,2,湖南,这个瓜我吃定了！闹大点闹大点，最主要的是把命题组鞭打一顿！,5582994465,爱吃香菜的my_way小姐
Phc8GmT7x,2025-03-05 23:39,5140982425455103,3,河南,真诚是必杀技，你喜欢何凯文的真诚吗，还是说他把我们当猴耍。。。。。,5255375939,何以笙箫默0586
Phc8FuJSw,2025-03-05 23:39,5140982417326200,2,安徽,静等最后的结果,5394582858,法律解忧杂货铺
Phc8Fd9h3,2025-03-05 23:39,5140982413133917,0,河北,英一事变666,5933513687,哎呦喂嘿嗯哼啊哈
Phc8Clkvg,2025-03-05 23:39,5140982385083706,1,上海,我靠我想起来当年的事情了！！！,1860466300,韩秋秋CocO
Phc8uzP73,2025-03-05 23:39,5140982308537961,1,湖南,英一出题组看你干的好事,7410527059,Dazzling_44
PhnfWsFY8,2025-03-07 03:57,5141409766834516,2,上海,英语老师也这么乐子,6328594168,modest_O_
Phn5RedMK,2025-03-07 03:33,5141403513389586,0,浙江,唧唧歪歪的，我们当年考研哪这么多屁事。不就是老子砸了，你也好不到哪里去吗？拉踩的结果就是大家都认清了，你们俩都是名不副实,1009431192,趴小开
PhmY3x4ly,2025-03-07 03:13,5141398677881536,2,江苏,带考研英语钱还是太好赚了。我英一也70+谁敢跟我学,7812443931,tomato也会幸福吗
PhixJ1XHC,2025-03-06 15:57,5141228590467828,0,北京,英一事变,6006168692,我只有一个蓝朋友
Phc8ujjTw,2025-03-05 23:39,5140982304604710,0,四川,英一事变真是好大一出戏,7552697332,--想回到过去--
Phc8swQkH,2025-03-05 23:39,5140982287827667,0,广东,今年的英一真的太好笑了，各种方面的,5680381689,Lnycyy
Phc8rFOs8,2025-03-05 23:39,5140982279965392,0,湖北,我要笑死了,7642591564,拜托救救总裁
Phc8ntfZG,2025-03-05 23:39,5140982236972996,0,浙江,来个楼丝全查了,3506814301,WhaoeQAQ
Phc8g6br6,2025-03-05 23:38,5140982161473932,0,江苏,哈哈哈哈哈哈哈哈哈好好笑,7811926166,不说话的031
Phc8fgfV5,2025-03-05 23:38,5140982153874447,5,山东,英语一的出题者你真是造了大孽！哈哈哈哈哈哈哈哈哈哈考生骂完老师骂！你这个售后是真绝啊,7508722446,新年愿望是名字不被写错
Phc8faKmq,2025-03-05 23:38,5140982152561494,0,山东,救命。。。。怎么这么好笑。。。,7471187389,喝一口奶绿装芒
Phc8en0zh,2025-03-05 23:38,5140982145483731,0,广东,好多人啊,6148854532,-兔懵
Phc8e6wky,2025-03-05 23:38,5140982141554250,0,辽宁,英一事变？,7092341352,Metanoiay
PhmV1jsZE,2025-03-07 03:06,5141396794639686,1,陕西,2025年考研初试成绩公布后，考研英语名师何凯文称自己英语一考了89分，但这一成绩引发了争议，相关情况如下：•引发质疑：考研英语名师周思成发文公开质疑何凯文英语一89分的成绩截图和视频为P图和拼接，认为这是虚假宣传，事关老师的诚信问题。周思成表示何凯文为自证发的第二条视频破绽百出，很快就删掉了，还指出有网友发现何凯文最初的查分视频有页面疑似拼接。•账号状态：极目新闻记者查看发现，何凯文的抖音账号已设为私密账号，小红书账号也已没有任何动态。,7819373069,夢呓斷
PhmSnA4NW,2025-03-07 02:59,5141395158598280,16,山东,我说实话比内娱恋情瓜有意思多了那些今天官宣明天出轨后天又离婚的sb热搜我一个也不想点开偏偏就是这个一分钟恨不得刷新八百次……真的有种吃到同事的瓜的感觉，虽然跟同事八杆子挨不着，我也不懂为什么要这样比喻……但是真的好像在吃同事的瓜啊！！就是那种公司的一群小领导互相勾心斗角，暗流汹涌，结果突然在什么年终大会，庆功宴上撕破脸打起来了，吃着吃着那边就打起来了，那种感觉……而普通员工的乐趣本来就在于聚在一起小声蛐蛐他们，现在可是现场直播，谁懂太有意思了可。,3022678062,越想抽离就越更清晰
PhmS6mkh4,2025-03-07 02:59,5141394985321154,0,北京,今年三月事业单位考完准备考研，英语哪个老师靠谱呀,7185629853,神探狄仁杰的忠实粉丝
PhmRFyo8h,2025-03-07 02:58,5141394718195921,1,加拿大,Lovethelifeyoulive.Livethelifeyoulove.爱你生活的日子，过你所爱的生活。L好男老师考研加油站的微博视频,3192301485,好男老师考研加油站
PhmQBkRmU,2025-03-07 02:55,5141394054971712,1,北京,趁有热度，把我二战英语一作文的血泪经验分享一下，希望对大家有帮助～,6893047333,非说莫言
PhmObtI9d,2025-03-07 02:49,5141392557081219,0,北京,22年就听过他的瓜了,7185629853,神探狄仁杰的忠实粉丝
PhmIqAPk6,2025-03-07 02:35,5141388988777098,0,广东,何凯文最怕的不是被扒出这个视频造假，如果扒出往年的成绩也造假并且打印出来用作直播或者用作招生ppt。何凯文唯一的下场就是现在跑路出国，不然等待他的就是牢底坐穿！这性质堪比集资式诈骗，并且还是针对学生，又是发生在这几天，这几天什么日子难道没点数？交费了的学生赶紧找何老师开个位置共享吧,1662184947,东莞技师在x每日大赛
PhmHHAoTh,2025-03-07 02:33,5141388538675491,0,河南,咋还挂着呢,6868717628,亲亲刘亦菲
PhiptvVUS,2025-03-06 15:37,5141223477610802,4,江西,强烈建议：周思成查何凯文的成绩，何凯文查田静的成绩，田静查周思成的成绩,2083020235,科普小天下
PhinuhJm6,2025-03-06 15:32,5141222244225926,19,江苏,2025年英语考研大瓜考研老师晒分拉踩同行反被查出分数是造假爷爱怀旧超话L爷爱怀旧的微博视频,3846095790,爷爱怀旧
Phide0DAy,2025-03-06 15:07,5141215880152182,0,广西,"考研界黄子韬""""插眼蹲后续",3974568337,苦涩的笑爱我
PhibV8fkZ,2025-03-06 15:04,5141215071965585,4,黑龙江,英一事变是不是🦌和关整出来压热度的啊,7186158549,槐月廿七丶
Phi7m4vi7,2025-03-06 14:53,5141212241073599,0,湖南,我建议让晓燕查周思成，何凯文，田静的成绩，一起回家吧,6702204989,芒果奶盖加奶
Phc8dpneG,2025-03-05 23:38,5140982136047522,0,上海,笑晕了....,7570360882,滢滢一握
Phc88snSl,2025-03-05 23:38,5140982086764965,0,湖南,好乱，蹲一个结果,6611479800,二氯亚枫Y
Phc87d9hF,2025-03-05 23:38,5140982073133955,2,湖北,25英语一命题组封神了哈,6115300058,-移民到外星球-
Phc83FhZc,2025-03-05 23:38,5140982039840590,1,江苏,建议这俩人加上田静、颉斌斌、唐迟连麦直播查分,6157480813,苦瓜不好次_
Phc83tcgf,2025-03-05 23:38,5140982036958647,0,湖南,围观,6495746100,念兹在兹至何年
Phc81jBTQ,2025-03-05 23:38,5140982014673922,0,福建,、、,7624371654,根本很想变身的超级马里奥
Phc806zKp,2025-03-05 23:38,5140982001567385,1,河南,做高中老师的也没几个考上清北的，很多不如学生，老师的作用是总结方法论让学生少走弯路，但是路走成什么样走到哪里，还是看个人素质。,7644478748,流心葡萄巴斯克
Phc7XyzDI,2025-03-05 23:38,5140981978240154,0,天津,哈哈哈哈哈哈哈哈哈谁他喵说的英一事变哈哈哈哈哈哈哈,6605031376,小圆滚滚wx
PhmCNgfte,2025-03-07 02:21,5141385493872720,0,安徽,希望能打起来,6314017004,irrealmoon
PhmCFn2HN,2025-03-07 02:21,5141385415491947,0,安徽,哈哈哈哈哈哈,6314017004,irrealmoon
PhmBhoQqK,2025-03-07 02:17,5141384555921418,0,四川,周思成直播切片太搞笑了哈哈哈哈哈哈哈哈哈所以何凯文到底考了多少哈哈哈哈哈哈哈,7845899162,一一超级凶
Phmwsh5HK,2025-03-07 02:05,5141381564073508,3,河北,笑死我了这几天考研界的老师撕逼我不了解考研机构的老师们只是默默吃瓜本来看到何凯文英一考89我还真觉得他好厉害然后看到周思成说他造假还开直播说前所未有的撕逼形式虽然觉得周思成太较真？还是什么？但他真的敢刚想知道最后的结果哈哈哈哈哈太稀奇了吧哈哈哈哈哈,6481181252,iiiyukin
Phmw69EmZ,2025-03-07 02:04,5141381342300137,0,英国,整个晋西北乱成了一锅粥,7487330141,默默一只包
Phmw2AGW3,2025-03-07 02:04,5141381308744855,0,湖南,怎么说呢,7362383325,不微胖晨曦
PhmvNh7iK,2025-03-07 02:04,5141381154079646,0,广东,英语老师都考不好，感觉没上60分也不是很丢人啊，政治69分也还说得过去,5746624832,椰椰烊雪芋卷
PhmvIwdL7,2025-03-07 02:04,5141381107679389,0,广东,周思成哈哈哈哈哈哈哈哈哈我记得有次看他讲义还是啥来着，跟写真集似的,5746624832,椰椰烊雪芋卷
PhhWhkWQ7,2025-03-06 14:25,5141205374992743,0,湖南,就何凯文这种参加英语一考试说实话能有40都烧高香了,6121964355,RZtan90_
PhhUNmDnv,2025-03-06 14:22,5141204455394589,1,辽宁,真理越辩越明，何装死不回应枉为人师，应该封杀！,5856654663,我才是盖胖儿
PhhTeuCq2,2025-03-06 14:18,5141203487297526,0,陕西,英一命题组看你们干的好事,6436365387,米布丁拌麻薯
PhhSFCt4r,2025-03-06 14:16,5141203139168215,0,上海,行了吧作为前两年的考研党（差点上岸）我必须得说两句这帮考研老师讲的真的挺一般特别爱说自己押中了连续两年我觉得不论是政治还是英语都没怎么实打实的押中过反而是避开了考的重点备考的时候市面上的考研英语课基本我都听过这俩人讲的都不咋地虚张声势太爱营销花里胡哨的周思成一直在这里揪着何凯文说他作假可是也别混淆概念作为教大家考研的英语老师你考77真是不咋地何凯文讲课就更一般了特别爱吹讲着吹着还有政治老师那几个押题押的根本不准跟到最后不如不跟总鼓吹自己押到了就算是傻子也能押到那么一两个大面上还是没有真的押中啊特别爱附高分考生的分数图那个可以p也不能证明是你教的好考生基数大随便捞几个总有考的高的真的受不了这帮人了为了挣钱抓住学生心理毫无底线,5616278332,沉迷学习的劲爆鸡米花01
Phc7Q5Zoz,2025-03-05 23:37,5140981901427647,0,河北,英语一事变,5127427260,相伴长情小蛮腰
Phc7PzQuH,2025-03-05 23:37,5140981898543271,3,四川,可见25英一之难度了吧,5719960319,假言逆转关系与反事实假设不一样
Phc7KeF5i,2025-03-05 23:37,5140981843494524,0,甘肃,如果是假的，何凯文p图也太快了,7314803316,大姐你该洗头了
Phc7JFefP,2025-03-05 23:37,5140981839826245,0,安徽,别太好笑，虽然我都没跟过，但🍉还是要吃的,7480393267,izhan_Floren
Phc7J1CSF,2025-03-05 23:37,5140981830387789,0,广东,我记得成绩刚出来kk很牛逼的样子，考了89分，还上了热搜，我以为真的很牛逼，没想到还有反转吗？？？,6033470167,奋斗不息折腾不止
Phc7J0wUD,2025-03-05 23:37,5140981830126519,1,北京,支持周老师，人不犯我我不犯人，何凯文这个视频也太假了，明显就是剪辑的，我还不是专业PS的都能看出来。话说有人有今年英语一真题么，真想做一做看看到底有多难,6370703984,一千万只猫
Phc7CzKJg,2025-03-05 23:37,5140981768521110,0,甘肃,天塌了，原来我一直没有分清何凯文和张雪峰，在我脑子里何凯文是张雪峰的样子，张雪峰也是张雪峰的样子，我一直以为他既教考研英语也指导报志愿(为了吃瓜，去小红书上搜了一下何凯文，发现怎么长得不一样，还反复确认）张雪峰长得就很“何凯文”啊，跟这个名字很适配还在想，看他直播切片的风格，就不是造假的人,6283101666,超夜超美丽
Phc7Aqbnm,2025-03-05 23:37,5140981746240260,1,广东,hhhhh打起来打起来,6134258053,星也稀
Phc7AbSXZ,2025-03-05 23:37,5140981742832903,0,河南,我不行了都怪英语一,5993903631,_摸摸小猫头
PhmuUwBMU,2025-03-07 02:02,5141380607771756,1,广东,nnd这哥们在我的微信好友上，我也不知道问还是不问。这哥们的沉默代表了事情的真实性。,2109963690,流连的飞天-
PhmuKdkto,2025-03-07 02:01,5141380503176966,7,广东,有ss吗？有的话来这条，十分钟一万二三，不谢,5668585042,柚西冰美式
Phmp3ruL1,2025-03-07 01:47,5141376976553091,3,山东,周思成哈哈哈哈哈哈哈哈哈我记得有次看他讲义还是啥来着，跟写真集似的,7607049316,一瓶不喜欢学习的猫
PhmojlJvd,2025-03-07 01:45,5141376515179803,0,甘肃,有些事情不上称没有二两重，一旦上称，两千斤都打不住。杨公公这话含金量持续上升。,7726199503,---王佐
PhmnGyDCA,2025-03-07 01:44,5141376128255460,0,广东,周思成“别管了课了，我要赢得这场辩论！何凯文你要如何应对”,7646230509,第1128只轻松熊
